t,bavg,bx_gsm,by_gsm,bz_gsm,speed,proton_density,temperature,pdyn,sym-h,file_name
2015-06-22 02:10:00+00:00,10.28,-7.76,4.9,4.59,341.1,10.51,78582.0,2.45,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:11:00+00:00,10.54,-6.17,6.95,4.7,350.1,11.0,94922.0,2.7,27,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:12:00+00:00,10.47,-6.3,6.59,4.89,350.4,11.02,95498.0,2.71,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:13:00+00:00,10.32,-7.05,5.41,5.06,341.0,10.88,84211.0,2.53,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:14:00+00:00,10.56,-5.2,7.48,5.26,341.1,10.97,83548.0,2.55,27,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:15:00+00:00,10.51,-7.31,6.18,4.23,349.5,9.14,61685.0,2.23,27,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:16:00+00:00,10.53,-6.66,6.63,4.73,348.3,9.36,65459.0,2.27,27,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:17:00+00:00,10.5,-7.24,5.96,4.7,345.7,9.85,73142.0,2.35,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:18:00+00:00,10.49,-6.7,6.42,4.91,,,,,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:19:00+00:00,10.47,-6.34,6.41,5.29,346.9,10.66,84987.0,2.57,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:20:00+00:00,10.47,-6.16,6.36,5.55,346.9,10.66,84987.0,2.57,27,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:21:00+00:00,10.47,-6.93,6.25,4.66,343.9,10.11,73731.0,2.39,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:22:00+00:00,10.51,-7.22,6.38,4.12,343.2,10.16,74372.0,2.39,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:23:00+00:00,10.54,-6.74,6.46,4.72,341.8,10.45,79296.0,2.44,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:24:00+00:00,10.53,-5.61,6.29,6.26,351.2,9.79,77806.0,2.42,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:25:00+00:00,10.52,-6.21,6.03,5.97,351.8,9.66,68804.0,2.39,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:26:00+00:00,10.46,-6.27,6.16,5.66,352.1,9.61,64890.0,2.38,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:27:00+00:00,10.33,-6.94,6.25,4.16,346.2,10.36,78034.0,2.48,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:28:00+00:00,10.34,-7.55,5.77,3.88,344.2,10.12,75833.0,2.4,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:29:00+00:00,10.32,-7.17,6.42,3.7,340.3,9.64,71635.0,2.23,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:30:00+00:00,10.3,-7.11,6.27,3.87,,,,,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:31:00+00:00,10.38,-6.61,6.45,4.61,348.9,9.3,57095.0,2.26,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:32:00+00:00,10.37,-7.02,6.08,4.5,348.9,9.31,57235.0,2.27,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:33:00+00:00,10.41,-6.65,6.29,4.91,346.8,9.83,66969.0,2.36,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:34:00+00:00,10.35,-6.17,5.44,6.26,346.9,9.86,67048.0,2.37,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:35:00+00:00,10.35,-6.41,5.57,5.92,,,,,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:36:00+00:00,10.29,-6.34,5.74,5.72,,,,,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:37:00+00:00,10.11,-7.17,5.8,3.79,344.2,10.26,80219.0,2.43,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:38:00+00:00,9.96,-8.24,5.24,1.86,344.8,10.19,77973.0,2.42,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:39:00+00:00,9.93,-7.76,5.72,1.74,341.3,11.17,96779.0,2.6,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:40:00+00:00,9.88,-7.4,6.12,2.2,341.7,10.98,95533.0,2.56,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:41:00+00:00,9.86,-7.78,5.86,1.52,342.2,10.67,81325.0,2.5,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:42:00+00:00,9.79,-8.46,4.86,0.62,,,,,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:43:00+00:00,9.75,-8.0,5.28,1.4,338.1,11.08,85623.0,2.53,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:44:00+00:00,9.83,-8.06,5.32,1.57,338.1,11.08,85623.0,2.53,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:45:00+00:00,9.79,-7.73,5.73,1.12,341.3,11.34,96296.0,2.64,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:46:00+00:00,9.8,-6.71,6.18,2.82,342.2,11.18,93894.0,2.62,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:47:00+00:00,9.82,-6.2,5.46,4.0,351.7,11.46,94708.0,2.84,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:48:00+00:00,9.89,-6.92,5.52,4.28,353.6,11.57,96606.0,2.89,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:49:00+00:00,9.9,-7.15,5.37,4.2,346.8,9.76,65526.0,2.35,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:50:00+00:00,9.86,-6.04,5.65,5.2,346.9,9.77,65726.0,2.35,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:51:00+00:00,9.86,-6.33,5.44,5.2,356.3,10.91,83902.0,2.77,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:52:00+00:00,9.86,-6.66,5.21,5.0,356.3,10.91,83902.0,2.77,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:53:00+00:00,9.88,-6.31,5.49,5.13,349.9,10.66,72554.0,2.61,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:54:00+00:00,9.87,-6.28,4.75,5.68,348.6,10.55,71737.0,2.56,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:55:00+00:00,9.87,-6.93,4.52,5.26,344.0,10.03,71835.0,2.37,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:56:00+00:00,9.83,-7.1,4.79,4.51,348.6,10.1,77867.0,2.45,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:57:00+00:00,9.74,-7.84,5.16,2.56,348.5,9.89,74707.0,2.4,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:58:00+00:00,9.77,-7.81,5.08,2.93,343.4,10.6,81398.0,2.5,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 02:59:00+00:00,9.74,-7.91,5.07,2.55,343.4,10.6,81398.0,2.5,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:00:00+00:00,9.7,-8.12,4.85,2.13,342.8,10.87,88621.0,2.55,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:01:00+00:00,9.64,-7.73,5.42,1.9,344.3,10.97,83065.0,2.6,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:02:00+00:00,9.66,-7.79,5.59,1.11,345.3,11.04,79501.0,2.63,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:03:00+00:00,9.69,-8.08,5.22,1.05,341.6,10.34,78539.0,2.41,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:04:00+00:00,9.67,-7.15,6.43,0.27,342.6,10.42,79128.0,2.45,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:05:00+00:00,9.68,-7.1,6.51,-0.57,347.7,10.86,82247.0,2.63,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:06:00+00:00,9.73,-7.42,6.23,-0.68,344.4,10.68,75443.0,2.53,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:07:00+00:00,9.72,-7.5,6.07,-1.09,344.0,10.66,74707.0,2.52,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:08:00+00:00,9.71,-7.25,6.26,-1.54,344.0,10.66,74707.0,2.52,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:09:00+00:00,9.73,-7.22,6.22,-1.88,346.6,11.38,87730.0,2.73,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:10:00+00:00,9.74,-6.26,5.38,2.33,346.6,11.38,87730.0,2.73,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:11:00+00:00,9.64,-5.28,4.16,6.81,349.8,9.77,59537.0,2.39,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:12:00+00:00,9.67,-6.28,4.33,5.88,349.8,9.77,59537.0,2.39,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:13:00+00:00,9.69,-6.29,3.99,6.18,348.5,10.28,75581.0,2.5,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:14:00+00:00,9.73,-5.87,3.99,6.61,347.8,10.56,84263.0,2.55,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:15:00+00:00,9.77,-6.18,4.26,6.24,349.2,10.54,78988.0,2.57,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:16:00+00:00,9.77,-6.18,4.24,6.23,350.2,10.56,76649.0,2.59,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:17:00+00:00,9.74,-6.12,4.26,6.1,349.1,11.21,103431.0,2.73,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:18:00+00:00,9.65,-5.89,4.62,5.37,344.9,9.98,74962.0,2.37,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:19:00+00:00,9.65,-4.97,4.37,6.93,344.3,9.78,70350.0,2.32,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:20:00+00:00,9.68,-5.95,5.28,5.24,349.8,10.29,79774.0,2.52,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:21:00+00:00,9.65,-6.3,5.27,4.88,352.7,10.87,74976.0,2.7,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:22:00+00:00,9.59,-6.71,5.18,4.46,347.1,10.55,74224.0,2.54,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:23:00+00:00,9.58,-7.04,5.3,3.63,344.8,10.47,73973.0,2.49,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:24:00+00:00,9.61,-7.28,5.04,3.67,344.5,10.39,75852.0,2.47,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:25:00+00:00,9.65,-7.36,4.82,3.83,342.8,10.4,77020.0,2.44,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:26:00+00:00,9.65,-7.51,5.0,3.35,342.8,10.4,77020.0,2.44,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:27:00+00:00,9.68,-7.6,5.01,3.19,344.3,10.29,72671.0,2.44,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:28:00+00:00,9.66,-7.89,4.97,2.5,343.8,10.35,74954.0,2.45,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:29:00+00:00,9.67,-8.18,4.71,2.05,342.8,10.45,78408.0,2.46,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:30:00+00:00,9.68,-7.97,4.95,2.3,,,,,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:31:00+00:00,9.67,-8.28,4.48,2.22,339.5,10.46,80248.0,2.41,27,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:32:00+00:00,9.65,-8.19,4.73,1.91,339.5,10.46,80248.0,2.41,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:33:00+00:00,9.64,-8.05,4.96,1.83,339.5,10.46,80248.0,2.41,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:34:00+00:00,9.6,-8.26,4.54,1.78,340.9,10.48,78452.0,2.44,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:35:00+00:00,9.61,-8.44,4.11,2.04,340.9,10.48,78452.0,2.44,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:36:00+00:00,9.59,-8.08,4.84,1.72,340.8,10.93,86125.0,2.54,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:37:00+00:00,9.63,-7.94,4.94,2.17,341.2,10.87,83968.0,2.53,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:38:00+00:00,9.57,-7.81,5.06,2.14,341.8,10.77,80276.0,2.52,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:39:00+00:00,9.47,-7.26,5.82,0.98,341.7,10.82,84308.0,2.53,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:40:00+00:00,9.46,-7.24,6.04,0.13,343.4,10.69,78989.0,2.52,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:41:00+00:00,9.48,-6.8,6.56,0.26,346.1,11.01,86553.0,2.64,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:42:00+00:00,9.43,-6.59,6.74,0.16,349.2,11.37,93461.0,2.77,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:43:00+00:00,9.31,-6.68,6.48,-0.02,350.3,11.39,92257.0,2.8,33,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:44:00+00:00,9.47,-6.86,6.51,-0.22,349.0,10.97,86949.0,2.67,33,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:45:00+00:00,9.48,-6.47,6.91,0.17,349.1,10.86,85497.0,2.65,34,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:46:00+00:00,9.56,-6.63,6.87,0.48,349.2,10.44,79461.0,2.55,33,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:47:00+00:00,9.39,-6.92,6.33,0.11,348.4,10.67,79285.0,2.59,33,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:48:00+00:00,9.61,-6.47,7.07,0.54,348.3,10.33,70457.0,2.51,33,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:49:00+00:00,9.66,-6.36,7.26,0.22,349.4,10.39,76690.0,2.54,33,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:50:00+00:00,9.66,-6.7,6.94,-0.22,350.8,10.47,84987.0,2.58,34,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:51:00+00:00,9.58,-6.7,6.83,-0.19,348.7,10.36,84806.0,2.52,34,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:52:00+00:00,9.56,-6.7,6.8,-0.39,348.7,10.37,84823.0,2.52,34,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:53:00+00:00,9.56,-6.46,7.03,-0.35,348.3,10.8,85851.0,2.62,33,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:54:00+00:00,9.55,-6.45,7.03,-0.1,348.4,10.93,88126.0,2.65,33,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:55:00+00:00,9.53,-6.67,6.69,-0.25,348.5,11.0,89350.0,2.67,34,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:56:00+00:00,9.57,-7.24,6.17,-0.97,,,,,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:57:00+00:00,9.59,-7.04,6.47,-0.71,,,,,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:58:00+00:00,9.57,-7.17,6.04,-1.31,344.4,10.91,84761.0,2.59,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 03:59:00+00:00,9.47,-7.66,5.04,0.93,343.1,10.81,81357.0,2.55,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:00:00+00:00,9.45,-7.76,5.04,0.37,342.2,10.4,78620.0,2.44,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:01:00+00:00,9.41,-7.8,4.86,1.99,343.1,10.28,80193.0,2.42,33,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:02:00+00:00,9.37,-7.88,4.7,1.84,342.5,10.4,76374.0,2.44,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:03:00+00:00,9.33,-7.86,4.83,1.35,342.5,10.4,76374.0,2.44,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:04:00+00:00,9.34,-7.6,5.32,0.83,343.0,10.43,82439.0,2.45,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:05:00+00:00,9.36,-8.18,4.38,0.95,344.1,10.34,75609.0,2.45,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:06:00+00:00,9.37,-7.82,5.1,0.64,345.3,10.25,68465.0,2.44,32,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:07:00+00:00,9.34,-7.79,5.13,0.36,,,,,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:08:00+00:00,9.4,-7.63,5.41,0.37,342.2,10.23,77493.0,2.4,31,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:09:00+00:00,9.45,-7.33,5.71,1.65,343.1,9.92,75614.0,2.34,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:10:00+00:00,9.46,-7.36,5.66,1.56,343.5,9.77,74707.0,2.31,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:11:00+00:00,9.36,-6.38,6.07,3.09,346.8,10.86,80248.0,2.61,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:12:00+00:00,9.33,-5.95,5.72,4.21,346.8,10.86,80248.0,2.61,30,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:13:00+00:00,9.3,-6.85,5.64,2.72,346.8,10.86,80248.0,2.61,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:14:00+00:00,9.36,-7.08,5.79,1.89,344.6,9.36,61991.0,2.22,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:15:00+00:00,9.29,-7.14,5.65,1.83,344.6,9.36,61991.0,2.22,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:16:00+00:00,9.31,-7.41,5.44,1.36,,,,,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:17:00+00:00,9.3,-7.56,5.21,1.28,,,,,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:18:00+00:00,9.33,-7.37,5.17,2.25,340.9,9.83,85623.0,2.28,29,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
2015-06-22 04:19:00+00:00,9.32,-7.09,5.07,3.13,341.0,9.79,85103.0,2.28,28,/home/parvathy/REPOSITORY/verb4d_py/.test/omni_high_res/OMNI_HIGH_RES_1min_2015.csv
